Content,Date,Language,Location,Number of Likes,Number of Retweets,In Reply To,Author Name,Author Description,Author Statuses Count,Author Favourites Count,Author Friends Count,Author Followers Count,Author Listed Count,Author Verified,Longitude,Latitude,Author
o gente ces vão vota na Áurea né acho bom brigada,2020-11-10 01:42:57,pt,,0.0,0.0,,atletiputa,"matei a última manu | penso, logo, desisto | @atletico a razão do meu viver 🐓",26783.0,5885.0,410.0,504.0,1.0,False,,,@kccluxs_
@FabianoBaldasso pau no cu,2020-11-10 01:42:32,pt,,0.0,0.0,@FabianoBaldasso,Raul Kalil,,649.0,2861.0,260.0,299.0,0.0,False,,,@raul_kalil
@FabianoBaldasso pega e leva esses teus seguidores pro gremio,2020-11-10 01:42:26,pt,,0.0,0.0,@FabianoBaldasso,Raul Kalil,,649.0,2861.0,260.0,299.0,0.0,False,,,@raul_kalil
@danielrepsold @alexandrekalil O Premium é uma merda cara não  é pq do kalil q ces vão falir  n,2020-11-10 01:42:25,pt,,0.0,0.0,@danielrepsold,Felipe☭,Professor de história,13207.0,3763.0,452.0,422.0,0.0,False,,,@oimeuchapa
@FabianoBaldasso meu time tu não representa,2020-11-10 01:42:15,pt,,0.0,0.0,@FabianoBaldasso,Raul Kalil,,649.0,2861.0,260.0,299.0,0.0,False,,,@raul_kalil
@FabianoBaldasso lixo,2020-11-10 01:42:00,pt,,0.0,0.0,@FabianoBaldasso,Raul Kalil,,649.0,2861.0,260.0,299.0,0.0,False,,,@raul_kalil
"ALEXANDRE KALIL É PT! 👹
O ditador pede dinheiro para a ""presidenta"" quitar salários do CAM e agradece DILMA e PIMENTEL pela ajuda, dois integrantes que DILAPIDARAM o Brasil e MG.
🔄Compartilhem 
⚠️ #ForaKalil É 1️⃣3️⃣‼ https://t.co/BS7p9qKMuS",2020-11-10 01:40:07,pt,,11.0,7.0,,𝐃𝐈𝐑𝐄𝐈𝐓𝐀 𝐃𝐎 𝐁𝐑𝐀𝐒𝐈𝐋 🇧🇷,#DireitaDoBrasil 🇧🇷 João 8:32,9785.0,12400.0,24199.0,32315.0,17.0,False,,,@direitadobr
@rodsrodil cadê a live???,2020-11-10 01:39:40,pt,,0.0,0.0,@rodsrodil,Aline Áurea 🎀,@MileyCyrus 👑 C.E.C 🦊💙 Medicina Veterinária 🐶🦁🐰🐮🐵🐥🐴🐯🐼🐻🐷🐹🐱💞,1270.0,4477.0,149.0,42.0,0.0,False,,,@Aliine_Aurea
Ibope em BH: Kalil mantém vantagem suficiente para vencer no 1º turno https://t.co/KfJsGqJgr7,2020-11-10 01:38:53,pt,,0.0,0.0,,Bbthcruz 2,"#FORABOLSONARO!!!     Sou brasileira mas não sou gado, não tenho políticos de estimação, são pagos por nós e precisam trabalhar honestamente para o povo!!!",58715.0,15802.0,964.0,731.0,4.0,False,,,@Bethlucida
"""Eu tô sentindo sua áurea""",2020-11-10 01:38:24,pt,,0.0,0.0,,Lipe,"Tô toda me molhando.                                                                                                                   -----Eduarda, Maryah",19594.0,19765.0,639.0,625.0,0.0,False,,,@felpz_ian
@_thalesnogueira Thales Nogueira Ministro do Presidente Kalil?,2020-11-10 01:38:02,pt,,3.0,0.0,@_thalesnogueira,cientista de planta,,140530.0,132323.0,877.0,1828.0,39.0,False,,,@bot4nist
"@alexandrekalil Kalil
Não deixe a porra dos marqueteiros botarem essa merda de musiquinha de filme bosta de ação da merda dos USA no fundo, tem porra nenhuma a ver com vc, deixa sem música.",2020-11-10 01:37:00,pt,,0.0,0.0,@alexandrekalil,Álvaro Ávido,,6563.0,6425.0,533.0,206.0,1.0,False,,,@telefonedepobre
"Kalil enganou nos

A conta vai chegar https://t.co/BCTRXLUzO3",2020-11-10 01:36:18,pt,,0.0,0.0,,Filipe Moura,🇧🇷 @atletico @SpursOfficial @spurs neymarzete e naomi osaka é a minha vida,18842.0,3927.0,157.0,184.0,0.0,False,,,@cuttySPURS
"@Luh_Aurea_ Aí amiga você ainda vai longe!!!! N digo isso só pq sou sua amiga, digo como alguém vendo por fora mesmo, você é uma pessoa incrível e já já você consegue se desprender desse medo de fracassar que te pesa tanto!! Tenho muito orgulho de você e sou grata demais por sua amizade ❤️",2020-11-10 01:34:51,pt,,0.0,0.0,@Luh_Aurea_,zZzZarel,• Instagram: zarattz,13734.0,42880.0,307.0,275.0,0.0,False,,,@zarattz
"@_thalesnogueira será q dá tempo do RJ contratar o Kalil? pulo o muro Kalil, ta baixo, ta baixissimo, nem tem muro",2020-11-10 01:34:45,pt,,0.0,0.0,@_thalesnogueira,Daniel Leite 🇧🇷🆓 🌎,"Advogado (ufrj), Direito do estado (uerj) a meta é vencer a autopoiese 🪂
Direito, Política, Finanças e Futebol, não necessariamente nessa ordem.
🔴⚫",676.0,3136.0,674.0,43.0,0.0,False,,,@oleitedaniel
"@aninhalsc_ https://t.co/SJPoTN8tSZ
Vereadora 
Perfeita áurea? 🥺",2020-11-10 01:34:22,pt,,1.0,0.0,@aninhalsc_,Manu,No peito cinco estrelas que carrego com amor 💙🌈,6583.0,20794.0,495.0,279.0,0.0,False,,,@cadeamanuh
"@brizollucas @alexandrekalil O Kalil não está no PDT não por falta de vontade, mas porque um certo senhor o barrou, como barrou Janones.",2020-11-10 01:33:44,pt,,0.0,0.0,@brizollucas,Bruno 1️⃣2️⃣1️⃣1️⃣1️⃣,"Judeu, Gaúcho, Jornalista, Empresário e Fundador do Movimento @soberaniaverde 🚜🌾",182625.0,7972.0,394.0,12807.0,3.0,False,,,@obrunocardozo
"@iguucec @joaovitorxavier Áurea Carolina, Prof Wendel, tem várias opções. Votar nesse cara é um escárnio.",2020-11-10 01:33:26,pt,,0.0,0.0,@iguucec,Renato de Almeida 🇧🇷,"Não chores, meu filho;
Não chores, que a vida
É luta renhida:
Viver é lutar.
A vida é combate,
Que os fracos abate,
Que os fortes, os bravos
Só pode exaltar.",59718.0,80214.0,620.0,307.0,0.0,False,,,@renatoalmax
Eu gosto de usar pontuação ironicamente,2020-11-10 01:33:14,pt,,1.0,0.0,,kamarada,You know I read it in a magazine,4871.0,25741.0,233.0,177.0,2.0,False,,,@kalil_pz
@digiteumuser Se vc me chamar eu juro que eu conto,2020-11-10 01:32:32,pt,,1.0,0.0,@digiteumuser,𝕾𝖕𝖔𝖔𝖐𝖄✴️,,1158.0,3542.0,330.0,110.0,0.0,False,,,@kalil_castro
@intiqueiroz @aureacarolinax Sem dúvidas. estamos juntas com Áurea aqui desde que ela se lançou vereadora. Tô com ela sempre. 😍,2020-11-10 01:31:14,pt,,1.0,0.0,@intiqueiroz,Flávia Ellen,"Controversa demais para o conveniente | Cantautora, atleticana, ativista cultural | Militante quase insuportável | Sonora Festival | Coletivo Mulheres Criando.",4706.0,8310.0,229.0,1211.0,7.0,False,,,@flaviaellen
@kalil_castro Não me conta mais nada 😩 tô falando mai nada mesmo,2020-11-10 01:31:13,pt,,1.0,0.0,@kalil_castro,sem nome,oi né,1576.0,13302.0,174.0,116.0,0.0,False,,,@digiteumuser
@MateusBorges86 Ri tanto desse vídeo kkkkkkk Kalil é uma peça,2020-11-10 01:30:14,pt,,1.0,0.0,@MateusBorges86,Prints bolsonaristas,Prints do grupo do telegram dos minion falando merda,210.0,760.0,309.0,55.0,0.0,False,,,@printsminions
De notícia boa nesta noite só isso aqui. Era só essa realidade em BH com a Áurea viu 😔 https://t.co/za8LO8xGnw,2020-11-10 01:29:35,pt,,6.0,0.0,,Paulinho,@Cruzeiro. @BVB. Estudante de Jornalismo. Correspondente e redator do @oviedopress 🇵🇾 Instagram: paulinhoalfaro,61377.0,10439.0,3477.0,5229.0,3.0,False,,,@paulinhoalfaro
"@DCM_online Olha! E Cresceu muito! Vai ultrapassar o Kalil... 😆
Não entendo...",2020-11-10 01:29:15,pt,,0.0,0.0,@DCM_online,Sol13° ✠🚩,"tenho um lado irônico, um lado insuportável, outro amável. e cada um tem meu lado que merece. sou geminiana, baby!♊#VazaGado! #VascoDaGama🤍 #sempreàesquerda🚩",136397.0,165031.0,3871.0,3772.0,18.0,False,,,@solcaetanocost1
"@AlanLarieu É, essa é a questão. Kalil, além de um Prefeito muito popular, também é considerado um herói pelo Clube Atlético Mineiro, onde foi dirigente.
A torcida do Galo deve ter algum carinho por ele, daí ele teve ter alguma popularidade dentro do Estado.",2020-11-10 01:29:08,pt,,0.0,0.0,@AlanLarieu,Retuite o NOVO3️⃣0️⃣!,"Vamos criar um movimento espontâneo pelo partido NOVO? Se você apoia a causa, me siga que eu te sigo de volta!
⚠️ OBS: Não sou uma conta oficial do NOVO. ⚠️",16211.0,22640.0,1629.0,446.0,1.0,False,,,@VoteNOVO30
"Acordar cedo,
Centralizar a áurea 
Organizar a vida
E depois a casa",2020-11-10 01:28:56,pt,,1.0,0.0,,O último bom malandro,"acesse minhas músicas autorais.
https://t.co/a82OdsgiPV",564.0,339.0,1404.0,216.0,0.0,False,,,@lxdogmoney
@juliovschneider Vou printar a tela e publicar no meu Instagram para esfregar na cara de uns seguidores traíras e paspalhos esquerdistas que tenho lá. 😋,2020-11-10 01:28:53,pt,,3.0,0.0,@juliovschneider,ÁureaBB 🇧🇷🇮🇱🇺🇲 🦞,"🇧🇷🇧🇷🇧🇷 Advogada, unida à Direita brasileira contra o socialismo.
O preço da liberdade é a eterna vigilância. 🇧🇷🇧🇷🇧🇷",3414.0,28489.0,450.0,290.0,0.0,False,,,@aurea_sobrinho
@samaralemosml Cara eu sou a áurea do role,2020-11-10 01:28:44,pt,,1.0,0.0,@samaralemosml,𝕭𝖊𝖑𝖑𝖆,,27371.0,13495.0,526.0,784.0,0.0,False,,,@bella_pbo1
@OGloboPolitica Melhor prefeito que BH já teve. Cuido da gente. Obrigada Kalil! Domingo é 55!,2020-11-10 01:28:42,pt,,0.0,0.0,@OGloboPolitica,🎶Fada queridaaa!🎶,"O bom daqui é que a gente pode ser de verdade.

Sagitáriana e feliz.",1649.0,5195.0,330.0,187.0,0.0,False,,,@Es_sa_fa_da
O carisma do Kalil é não ter carisma https://t.co/fvABcOIZfQ,2020-11-10 01:28:00,pt,,0.0,0.0,,Giliard,I design things with code for web. I help people for Google. May The Force Be With Us. Baiano @ BH.,25202.0,74486.0,1292.0,693.0,8.0,False,,,@giliardgomes_
"@alexandrekalil @CiroProg Fala, Kalil. Parabéns pelo trabalho e pau neles!",2020-11-10 01:27:25,pt,,1.0,0.0,@alexandrekalil,Tchure The Catioro🔥 🌟,,846.0,950.0,94.0,22.0,0.0,False,,,@Noriskant
"@alexandrekalil Kalil, não votei em você, mas conquistou meu voto depois da gestão exemplar da pandemia...depois de saber seu alinhamento com o Ciro Gomes tive ainda mais certeza. Uma coisa que tenho visto muitos belohorizontinos reclamarem é sobre os cuidados na Pampulha. Dê atenção a isso!",2020-11-10 01:27:13,pt,,1.0,0.0,@alexandrekalil,Natália Henrique,,30.0,130.0,185.0,4.0,0.0,False,,,@NatsemoH
"Hahahahahahaha, o Kalil é muito porra louca 😂 https://t.co/zVweD2oTxs",2020-11-10 01:27:03,pt,,0.0,0.0,,just another day,"Se pode dar errado, vai dar errado",29586.0,97097.0,689.0,299.0,0.0,False,,,@jsmoura_
"vai dar Kalil dnv, amo 🤫🤪",2020-11-10 01:27:02,pt,,2.0,0.0,,𝕬𝖑𝖊𝖝 ☃️,"ᴀ ᴠɪᴅᴀ ᴇ ɪɴᴊᴜsᴛᴀ ᴘ/ ᴛᴏᴅᴏs, ᴏ ǫ ғᴀᴢ ᴅᴇʟᴀ ᴊᴜsᴛᴀ ᴇ ᴅ ᴍɪᴍ.
ʙᴇᴍ ᴠɪɴᴅᴇ ᴀᴏ ᴍᴇᴜ ʙʟᴏɢᴜɪɴʜᴏ 🤧",23222.0,31770.0,367.0,558.0,1.0,False,,,@alexelss
odeio politico q fala parecendo q vai cuspir na sua cara te da um murrao  menos o kalil acho q eu ja tava acostumada,2020-11-10 01:26:52,pt,BR,2.0,0.0,,rolia julindo,@atletico,61773.0,146261.0,1840.0,1365.0,2.0,False,,,@roliajulindo
@alexandrekalil Kalil vem ser prefeito do Brasil,2020-11-10 01:26:27,pt,,0.0,0.0,@alexandrekalil,Mau com X,"Não me dirige a palavra, não. faz favor",1697.0,6941.0,259.0,23.0,0.0,False,,,@cientistawill
"@jvxons Óbvio que Kalil, amg. O João Vitor Xavier é uma embuste",2020-11-10 01:25:37,pt,,0.0,0.0,@jvxons,Luiz,,2705.0,1753.0,537.0,640.0,2.0,False,,,@Bagulino
"Hahahahahahaha...O que o Kalil tomou q/está falando c/tanta educação e sem gritos? Qdo precisam do povo tornam-se Anjos, 
muita humildade!...Me engane q/eu gosto!",2020-11-10 01:25:27,pt,,2.0,0.0,,Angela M Gonçalves,,323599.0,159511.0,7039.0,12361.0,12.0,False,,,@AngelaMGonalve1
"Kalil pedindo voto na propaganda dele e minha mãe ""fica triste não, Kalil, eu vou votar em você""

tá ou não tá apaixonada???",2020-11-10 01:25:00,pt,,0.0,0.0,,rainha do nilo,"me stalkeando de novo, yag?",4984.0,2419.0,201.0,53.0,0.0,False,,,@ophcampos
O bom do Kalil é que ele não usa o polítiques fala o que tem que falar na cara. https://t.co/qqEcaUhxQi,2020-11-10 01:24:45,pt,,0.0,0.0,,FocaDOR,"Estudante de publicidade e propaganda, aprendiz de social media & designer grafico 🤓; degustador de  danone. 😂🍻
Vivendo a vida  & sendo Feliz. 🙃😜",10466.0,4718.0,141.0,87.0,0.0,False,,,@uhtolentino
@acp_teixeira novas dona aurea parceira 😎,2020-11-10 01:24:28,pt,,0.0,0.0,@acp_teixeira,camomila,,6846.0,12864.0,439.0,531.0,0.0,False,,,@camiladss_
Já pode começar a campanha Kalil presidente 2030?,2020-11-10 01:24:13,pt,,1.0,0.0,,VeiasAbertasDaAméricaLatina🥀,🇧🇷🇦🇷🇺🇾🇵🇾🇧🇴🇵🇪🇻🇪🇨🇴🇨🇱🇪🇨,2738.0,4794.0,508.0,403.0,3.0,False,,,@raiffensen
"Em BH para prefeito é Bruno Engler #B28
@BrunoEnglerDM

Para vereador é  @nikolas_dm   #28000

Obrigado PR Bolsonaro, pelo apoio  . 

#ForaKalil #BolsonaroTemRazao
#BolsonaroReeleito2022 https://t.co/3c8Npf9d38",2020-11-10 01:24:02,pt,,1.0,0.0,,@Verainacio44,"Não quero ter a limitação de quem vive apenas do que é possível fazer sentido. Quero participar na construção da verdade.Respeito vc, espero respeito!🌄🌟",147052.0,73112.0,2100.0,2065.0,16.0,False,,,@VeraInacio44
"@de_coan @cirogomes Nãooooo. Se não já, já, vai rolar fake news do bem contra o Kalil. hahaha",2020-11-10 01:23:57,pt,,1.0,0.0,@de_coan,Henrique Cesconeto,"Latino americano, do interior e sem parentes importantes. Acredita em um compositor baiano que diz que tudo é maravilhoso.",15630.0,6469.0,1154.0,1698.0,8.0,False,,,@HCesconeto
@carvalho_001 O Kalil é anos luz mais habilidoso que o Zema. E saindo pra governador ele leva,2020-11-10 01:23:40,pt,,1.0,0.0,@carvalho_001,Tiago,“El pasado es arcilla que el presente labra a su antojo. Interminablemente.”,24597.0,35532.0,681.0,352.0,3.0,False,,,@eutiagomiranda
"aaaah pohA!! 
Queria votar no Joao Vitor Xavier mas ele vai lá e me solta : ""Vamos reduzir taxas e imposto..."" 

p*rraaa nao vai!! Pq TRIBUTO e Lei Federal bb 

aaaah pqp",2020-11-10 01:22:55,pt,,0.0,0.0,,primeira pessoa do singular,I'm here for: evitar gente chata; evitar minha família; evitar conhecidos (principalmente). Não estraguem!!,9204.0,7589.0,420.0,194.0,3.0,False,,,@XelaBastos
vou votar no kalil porque o serra verde apareceu na propaganda🤡 https://t.co/MNWFgvN5Kt,2020-11-10 01:22:39,pt,,2.0,0.0,,Down Below,Espírito imortal do serrão,22358.0,20716.0,608.0,568.0,0.0,False,,,@Donatello4A
"@VEJA É melhor aguardar o Bruno Engler, essa ditadura em BH MG vai acabar.",2020-11-10 01:22:39,pt,,0.0,0.0,@VEJA,Instrutor Brener,,175.0,563.0,101.0,15.0,0.0,False,,,@InstrutorBrener
"Propaganda do Kalil. Meu Deus, que animação. 🤣🤣🤣🤣
Nunca quis tanto ser de BH pra votar nele.",2020-11-10 01:22:20,pt,,0.0,0.0,,Amanda de Andrade,Galo Doido 🐓. Tudo é trem. Supercorp Endgame ❤️💙,3495.0,54285.0,601.0,247.0,0.0,False,,,@AmandaAndradeMG
@musadamedusa A gente comendo queijo com goiabada e sorvete na casa de caio,2020-11-10 01:22:19,pt,,0.0,0.0,@musadamedusa,kamarada,You know I read it in a magazine,4871.0,25741.0,233.0,177.0,2.0,False,,,@kalil_pz
"""Combater a Corrupção salva vidas.""  KALIL tem caráter. Investiu tudo Em saúde. A integridade  do PREFEITO de BH
refletiu na preservação de vidas. Lugares cuja *corrupção* se fez presente Muitas vidas perdidas. Desviaram fortuna da saúde! Mataram inocentes! https://t.co/XqVfXGlnFz",2020-11-10 01:22:19,pt,,1.0,0.0,,Gmaraujo 100%Lava Jato,,24441.0,9073.0,991.0,957.0,1.0,False,,,@Gmaraujo3
"Em BH para prefeito é Bruno Engler #B28
@BrunoEnglerDM

Para vereador é  @nikolas_dm   #28000
Obrigado PR Bolsonaro, pelo apoio  . 
#ForaKalil #BolsonaroTemRazao
#BolsonaroReeleito2022 https://t.co/A9Viq0uwTg",2020-11-10 01:22:00,pt,,0.0,0.0,,@Verainacio44,"Não quero ter a limitação de quem vive apenas do que é possível fazer sentido. Quero participar na construção da verdade.Respeito vc, espero respeito!🌄🌟",147052.0,73112.0,2100.0,2065.0,16.0,False,,,@VeraInacio44
"passa a propaganda do Kalil toda hora, kiodiooooo",2020-11-10 01:21:56,pt,,0.0,0.0,,Aninha 🦋,"~ a menina do stories da Isa ♥️ ~ tô aqui pra enaltecer a lenda ~ mineirinha uai ~ surto e comento novelas, jogos e realitys 🍿🤪",52157.0,93582.0,482.0,525.0,1.0,False,,,@heyaninhaa_
"Kalil falando no horario eleitoral ""conto cocê lá"" haha amo",2020-11-10 01:21:55,pt,,8.0,0.0,,Ludelfuego,"não sou cupim
segue sua nau",168019.0,50369.0,735.0,5825.0,75.0,False,,,@ludelfuego
nu o kalil não saiu do sofá nessa campanha ze,2020-11-10 01:21:35,pt,,0.0,0.0,,🖤,,2505.0,13535.0,68.0,114.0,0.0,False,,,@LULLULLLULU
sera q o kalil ganha em bh,2020-11-10 01:21:26,pt,,0.0,0.0,,anna,,71752.0,23675.0,1527.0,1935.0,7.0,False,,,@annagsti
eu amo o jeito que o kalil fala que parece que ele vai te virar um tapa na cara a qualquer momento https://t.co/lJnCWtTz0l,2020-11-10 01:21:17,pt,,3.0,0.0,,calorina,canorila,11789.0,19962.0,258.0,142.0,0.0,False,,,@caronilaAa
João Vitor Xavier ou Kalil?,2020-11-10 01:20:42,pt,,1.0,0.0,,joao🎉,"𝔹𝕖 𝕥𝕙𝕖 𝕔𝕙𝕒𝕟𝕘𝕖 𝕪𝕠𝕦 𝕨𝕚𝕤𝕙 𝕥𝕠 𝕤𝕖𝕖 𝕚𝕟 𝕥𝕙𝕖 𝕨𝕠𝕣𝕝𝕕. ❀

ㅤㅤㅤㅤ ㅤㅤ",23662.0,9955.0,2389.0,2544.0,3.0,False,,,@jvxons
Esse Kalil e doido z kkkk ganha fácil,2020-11-10 01:20:02,pt,,1.0,0.0,,下工ㄥ工ㄗモ 👺,"⭐ム丹ㄥ口U匚U尺丹⭐乙口れ丹⭐れ口尺匕モ ⭐


Já que é seu momento pensa antes de pisar !",2743.0,2381.0,566.0,553.0,0.0,False,,,@FilipinSP
"Sem internet em casa, vou mimir, vlw Cruzeiro, buscou na raça o empate, domingo vai ser na raça que a Áurea Carolina 50 vai pro segundo turno! 🙏",2020-11-10 01:19:23,pt,,4.0,1.0,,Jack,Torço pro Cruzeiro 🦊 Antifascista sempre! Baixista da @qairoband Insta: https://t.co/RBk3ZtmLJ1 BANANA SHAKE : https://t.co/0ref7tlFlY,4182.0,16167.0,3394.0,1716.0,0.0,False,,,@jackporcorosso
@DepreOcon por causa disso vc tem uma natural áurea de puto o tempo todo,2020-11-10 01:19:17,pt,,0.0,0.0,@DepreOcon,cecília,вαcκ тσ вℓαcκ #POSITIONS,4584.0,20919.0,711.0,642.0,0.0,False,,,@baeberryxzl
@aurea_argoloo Essa música é.. pft,2020-11-10 01:19:08,pt,,0.0,0.0,@aurea_argoloo,𝕶𝖗ö𝖍𝖑𝖎𝖓𝖌🛸,"a sério, sem condições",5984.0,20504.0,281.0,377.0,0.0,False,,,@mongollila
"sobre tu: 
1- S
2- Não!
3- Duas
4- A 😳
5- Vish.........
6- F
7- J
8- You need me i don’t need you
9- Festança mentira &amp; sacanagem

ultima vez que: 
10- hoje
11- hoje
12- mês passado
13- hoje
14- mês passado
 
off: 
15- nn
16- “indireta” kkkkkk enfim te adoro

fav que eu te mando",2020-11-10 01:19:07,pt,,3.0,0.0,,kamarada,You know I read it in a magazine,4871.0,25741.0,233.0,177.0,2.0,False,,,@kalil_pz
"@rogeria_macedo @LeiaRachor Os Bostas👹Comunistas 👹e Esquerdopatas👹 🗣️🗣️estão fazendo a FESTA com Nosso Dinheiro do Fundo Eleitoral 😔, eu não duvido que estão lavando nosso 💰💰💰💰🐁🐁🐁🐁🐁🐁 
👍MAS MEU VOTO VAI PARA O🇧🇷 BRUNO ENGLER🇧🇷B28🇧🇷 ÚNICO DA DIREITA🇧🇷👍BRUNO NÃO USANDO FUNDÃO🇧🇷🙏 🇧🇷👍 https://t.co/mpUgnSS41Y",2020-11-10 01:18:20,pt,,0.0,0.0,@rogeria_macedo,Dê Moraes 🇧🇷🇺🇸🇮🇱🇧🇷👊,"LiberdadeBrasil🇧🇷👊BolsonaroTrabalhaPeloPovo🇧🇷👊

STF🤮é PT de Toga!
Puxadinho PT Comunista Dentro STF🤮😡!",14573.0,43062.0,5000.0,3282.0,0.0,False,,,@moraesde4
@alexandrekalil Fique em casa #Kalil. 4 anos sem fazer nada so xingamentos e politicagem barata. BH não merece esse desgraça por mais 4 anos.,2020-11-10 01:18:19,pt,,0.0,0.0,@alexandrekalil,Jenny Cuddly,Liberal a favor do Brasil 🇧🇷 🇺🇸 🇫🇷 🇬🇧 English and Portuguese,3215.0,7973.0,235.0,314.0,0.0,False,,,@cuddly_jennifer
@_kalill ah não kalil vai me falar que oce gosta de carne mal passada??????? eu vejo carne mal passada imediatamente me da vontade de ser vegana,2020-11-10 01:17:43,pt,,1.0,0.0,@_kalill,lui za sam pa io // vote 5️⃣0️⃣,oi ☭ ♀️🇨🇺🇨🇳🇰🇵🇻🇳🇵🇸🇻🇪,13067.0,39984.0,606.0,380.0,0.0,False,,,@aguiar_sampaio
