Content,Date,Language,Location,Number of Likes,Number of Retweets,In Reply To,Author Name,Author Description,Author Statuses Count,Author Favourites Count,Author Friends Count,Author Followers Count,Author Listed Count,Author Verified,Longitude,Latitude,Author
"EM: Uma saudade de BH
Luisa Barreto: Comer tropeiro nas antigas barracas do Mineirão",2020-10-28 20:58:10,pt,,1.0,0.0,@em_com,Estado de Minas,"Perfil oficial do Jornal Estado de Minas. 
Instagram: https://t.co/4uq8KBjKVN
Facebook: https://t.co/O2yXRhczuW",233202.0,595.0,359.0,541894.0,910.0,True,,,@em_com
"EM: Qual música representa BH
Luisa Barreto: Uma partida de futebol - Skank",2020-10-28 20:58:09,pt,,1.0,0.0,@em_com,Estado de Minas,"Perfil oficial do Jornal Estado de Minas. 
Instagram: https://t.co/4uq8KBjKVN
Facebook: https://t.co/O2yXRhczuW",233202.0,595.0,359.0,541894.0,910.0,True,,,@em_com
"EM: Uma recordação da infância ou adolescência
Luisa Barreto: Curtir a Savassi com os amigos nos intervalos das aulas do colégio",2020-10-28 20:58:08,pt,,1.0,0.0,@em_com,Estado de Minas,"Perfil oficial do Jornal Estado de Minas. 
Instagram: https://t.co/4uq8KBjKVN
Facebook: https://t.co/O2yXRhczuW",233202.0,595.0,359.0,541894.0,910.0,True,,,@em_com
"EM: Um prato típico da cidade 
Luisa Barreto: Feijão Tropeiro",2020-10-28 20:58:07,pt,,1.0,0.0,@em_com,Estado de Minas,"Perfil oficial do Jornal Estado de Minas. 
Instagram: https://t.co/4uq8KBjKVN
Facebook: https://t.co/O2yXRhczuW",233202.0,595.0,359.0,541894.0,910.0,True,,,@em_com
"EM: Um passeio
Luisa Barreto: Caminhar pela orla da Pampulha",2020-10-28 20:58:06,pt,,1.0,0.0,@em_com,Estado de Minas,"Perfil oficial do Jornal Estado de Minas. 
Instagram: https://t.co/4uq8KBjKVN
Facebook: https://t.co/O2yXRhczuW",233202.0,595.0,359.0,541894.0,910.0,True,,,@em_com
"EM: Um lugar que é a cara da cidade 
Luisa Barreto:Mercado Central",2020-10-28 20:58:05,pt,,1.0,0.0,@em_com,Estado de Minas,"Perfil oficial do Jornal Estado de Minas. 
Instagram: https://t.co/4uq8KBjKVN
Facebook: https://t.co/O2yXRhczuW",233202.0,595.0,359.0,541894.0,910.0,True,,,@em_com
#MinhaBH Fizemos 10 perguntas sobre a capital aos candidatos que disputam a #PBH para conhecer a cidade do coração de cada um deles. Veja as respostas do Luisa Barreto (PSDB): #eleições2020 https://t.co/lmcp1D2arj,2020-10-28 20:58:04,pt,,2.0,0.0,,Estado de Minas,"Perfil oficial do Jornal Estado de Minas. 
Instagram: https://t.co/4uq8KBjKVN
Facebook: https://t.co/O2yXRhczuW",233202.0,595.0,359.0,541894.0,910.0,True,,,@em_com
"@seraqueerodrigo @marteus_ @DanielOli_veira eu apoio as ppps carai, deu certo demais aqui em BH, Kalil acertou nessa",2020-10-28 20:57:50,pt,,0.0,0.0,@seraqueerodrigo,Tudo pelo Kuduro,Troco tiro com a polícia e assisto anime 👳🏾‍♀️,435.0,341.0,75.0,68.0,0.0,False,,,@jovembaiano
@ItzzRapha mais decoro senhor diretor,2020-10-28 20:56:15,pt,,1.0,0.0,@ItzzRapha,Kalil,sla oq eu to fazendo aqui,3467.0,2140.0,123.0,94.0,0.0,False,,,@Kalil_HDib
Ainda n cansei dessa vida de farsa,2020-10-28 20:56:00,pt,,0.0,0.0,,Kalil,Construindo Minha Vibe no stu...,6076.0,3509.0,338.0,350.0,0.0,False,,,@Thur_kalil
"@marteus_ que nem deveria ter esse alarde todo, 2019 o Kalil fez contrato de 40 ppps em centros de saude de BH, ninguem falou nd",2020-10-28 20:54:28,pt,,0.0,0.0,@marteus_,Tudo pelo Kuduro,Troco tiro com a polícia e assisto anime 👳🏾‍♀️,435.0,341.0,75.0,68.0,0.0,False,,,@jovembaiano
@pedrocr75444218 A nossa Aurea é o quê? https://t.co/3XoRlAPEoN,2020-10-28 20:54:23,pt,,4.0,0.0,@pedrocr75444218,Polígamo,"In Vino Veritas, In Acqua Splash",14614.0,17638.0,1088.0,1726.0,2.0,False,,,@o_poligamo
@Thur_kalil @dani_matraia Estarei presente,2020-10-28 20:54:10,pt,,0.0,0.0,@Thur_kalil,Aguiar,"Passando vergonha aqui 
@aguiarcaio_",1135.0,1939.0,376.0,236.0,0.0,False,,,@caioaguiar_00
"@Thur_kalil @dani_matraia Dani vai fazer a boa da casa , ufasss da melhor forma esse rolê aí hein",2020-10-28 20:54:04,pt,,0.0,0.0,@Thur_kalil,Aguiar,"Passando vergonha aqui 
@aguiarcaio_",1135.0,1939.0,376.0,236.0,0.0,False,,,@caioaguiar_00
"@BrazilFight Como é que este déspota vai comprar uma vacina que nem foi aprovada e distribuir? Ele vai acabar sendo preso , isso sim!",2020-10-28 20:53:36,pt,,0.0,0.0,@BrazilFight,B,Serva de Deus. Casada. Biomédica. Doutora em Fisiologia. Professora na UNIFAL. Estudante  de ciências forenses. Acredito q o Brasil será uma potência mundial.,9018.0,34280.0,1766.0,1196.0,3.0,False,,,@b_kalil
@Kalil_HDib Oloko senhor delegado,2020-10-28 20:53:31,pt,,0.0,0.0,@Kalil_HDib,Rapha,"Twitter excluiu a outra, segue essa aqui",34.0,1483.0,177.0,51.0,0.0,False,,,@ItzzRapha
"tanto com aportes financeiros, quanto com opiniões em decisões administrativas.

O valor foi direcionado integralmente à campanha do jornalista João Vítor Xavier (Cidadania),",2020-10-28 20:53:03,pt,,0.0,0.0,@fer_silva1908,Fernando Silva,"Casado, Pai de Família, Atléticano, Roqueiro!",22332.0,2500.0,1503.0,1430.0,3.0,False,,,@fer_silva1908
Mano juro Áurea maior deusa tuga caga aiaiaiaiaia,2020-10-28 20:52:59,pt,,0.0,0.0,,࿇ K̶e̶p̶r̶i̶ ̶V̶V̶ ࿇,nunca sóbrio,4862.0,3569.0,66.0,95.0,0.0,False,,,@xdeadxbutxlitx
@dani_matraia Role na sua goma sexta então Dani? Da melhor forma? @caioaguiar_00,2020-10-28 20:52:37,pt,,0.0,0.0,@dani_matraia,Kalil,Construindo Minha Vibe no stu...,6076.0,3509.0,338.0,350.0,0.0,False,,,@Thur_kalil
@rodrigocrc10 Aqui o motivo https://t.co/fHEP1hF0Gp,2020-10-28 20:52:35,pt,,0.0,0.0,@rodrigocrc10,Rodrigo Genta,🤟🏼,62371.0,19930.0,663.0,18043.0,49.0,False,,,@rodrigogenta
"R$ 300 mil para o bolsonarista Bruno Engler (PRTB); R$ 200 mil para Marcelo Souza e Silva (Patriota); e R$ 100 mil para o deputado federal Lafayette Andrada (Republicanos), que utiliza o fato de torcer para o Cruzeiro, arquirrival do Atlético, como sustentação para a campanha.",2020-10-28 20:51:56,pt,,0.0,0.0,,Fernando Silva,"Casado, Pai de Família, Atléticano, Roqueiro!",22332.0,2500.0,1503.0,1430.0,3.0,False,,,@fer_silva1908
@lauradanielats Quem é Hanna Kalil? De verdade mesmo eu não sei quem é,2020-10-28 20:51:50,pt,,0.0,0.0,@lauradanielats,Isa❾¾🐍⃝⃒⃤|| 📖 corte de espinhos e rosas,"-scared Pottah? @Raffaela__m
💚🖤
(d/ela)
@flamengo",4458.0,27545.0,496.0,218.0,0.0,False,,,@Bellachernobyl
Pois é... Mas o Kalil sempre foi o super  honesto né?! Não tô tirando o 7 Câmara do bolo não hein. Tudo bandido e a torcida sempre babou ovo. Tá aí!!!!!!,2020-10-28 20:50:49,pt,,0.0,0.0,,Felipão,Let there be Rock ! ☠⚡️🎸🖤🔥,2315.0,6727.0,3302.0,424.0,0.0,False,,,@FelipeACDC80
"e q q o atlético tem a ver com isso????? 
""Família menin doa valor milionário a rivais de kalil na eleição em bh"" https://t.co/cbDMulsrT4",2020-10-28 20:48:17,pt,,4.0,0.0,,samira quintão,insta: whysami,87572.0,39865.0,4679.0,6230.0,5.0,False,,,@samirabarrosb
@kalil_andryll Espero q n seja quem eu to pensando,2020-10-28 20:47:56,pt,,0.0,0.0,@kalil_andryll,gabrielli,"uma deusa, uma louca, uma feiticeira",13237.0,9411.0,593.0,596.0,0.0,False,,,@gabiiicalazans
"@badernanoticias @panwannabe O Kalil não quer deixar a cidade virar terra de ninguém, já o menin vive de deitar na especulação imobiliária. 🤷🏽‍♀️ No meio disso tudo vem os emocionados por futebol",2020-10-28 20:46:48,pt,,1.0,0.0,@badernanoticias,Tami,Estamos todos perdidos.,78680.0,139098.0,847.0,900.0,10.0,False,,,@Tatadebh
eu to morrendo de ri com esses audios de tia áurea kkkkkkkkk🤣,2020-10-28 20:45:48,pt,,0.0,0.0,,N.👸🏻,,8073.0,6646.0,389.0,657.0,0.0,False,,,@paivanath7
"@fernando_ncf Mas no caso do post, exclusivamente, digo sobre o fato de alguns alegarem que Menin é isso, RG é aquilo, por fazer doação para a concorrência política. Nem eles nem o Kalil me importam nesse espectro político.",2020-10-28 20:45:34,pt,,0.0,0.0,@fernando_ncf,Sr. Omar,https://t.co/ayJYIcx3rS,11099.0,16928.0,3933.0,3979.0,3.0,False,,,@GiscardRichard
"Quantos Kalil não tem no Brasil?
Quantos desses senhores estão na Politica, devemos deixar essas pessoas em casa! https://t.co/vV3z7vdZJe",2020-10-28 20:44:30,pt,,0.0,0.0,,Tavares 🇧🇷,"🇧🇷 Força, Fé e Foco 🇧🇷
Conhecimento gera libertação e fortalece a alma!",3466.0,3349.0,374.0,208.0,0.0,False,,,@aleextavaress
"@comunistadesun1 @joaomiranda28 @freiredanilo09 @alexandrekalil Crianças não comem só arroz com feijão , crianças precisam de frutas verduras enfim uma alimentação balanceada que muitas vezes só tem nas Umeis e nas escolas . votei no Kalil mas acho que ele pegou muito pesado com relação ao fechamento do comércio popular .",2020-10-28 20:43:38,pt,,0.0,0.0,@comunistadesun1,maria aparecida,"lutar sempre vencer as vezes ,mas desisti jamais",669.0,1690.0,352.0,115.0,0.0,False,,,@cidaathadeu
"@thesucram @JogadoresGalo @Atletico Ele simplesmente fk putooooo ! Pq enquanto ele teve q demitir 200 pessoas com o salário exorbitante, o sobrinho do kalil ele fisioterapeuta e ganhava 80 pau
 Se viu as viagens q o galo pagou??",2020-10-28 20:42:52,pt,,0.0,0.0,@thesucram,Felps,"o fim do capitalismo, um estado laico e a apropriação dos meios de produção",2759.0,5377.0,265.0,251.0,0.0,False,,,@felipe99torres
"@badernanoticias @aureacarolinax @alexandrekalil Vou votar no Kalil com tranquilidade, rezando pra ser no primeiro turno.",2020-10-28 20:41:53,pt,,2.0,0.0,@badernanoticias,Tami,Estamos todos perdidos.,78680.0,139098.0,847.0,900.0,10.0,False,,,@Tatadebh
Candidata se comprometeu com o fim dos despejos e defendeu a destinação de prédios que não cumprem função social para habitação popular https://t.co/hRfLzliCqY,2020-10-28 20:41:40,pt,,7.0,1.0,,O Tempo,"Perfil oficial do jornal O Tempo, de Belo Horizonte, Minas Gerais.",359297.0,2042.0,63.0,353424.0,900.0,True,,,@otempo
Áurea também é de Évora será o sinal de que vou casar com a verdadeira deusa,2020-10-28 20:41:01,pt,,0.0,0.0,,࿇ K̶e̶p̶r̶i̶ ̶V̶V̶ ࿇,nunca sóbrio,4862.0,3569.0,66.0,95.0,0.0,False,,,@xdeadxbutxlitx
@CrisCastroGalo @Atletico Disseram apenas que os documentos não comprovam que os pagamentos foram realizados pelo clube. Se os documentos forem reais não dá pra defender o Kalil indo pra Aruba levando os filhos e namoradas mas costas do Galo. O relatório foi feito há meses e até agora nada foi feito.,2020-10-28 20:38:50,pt,,0.0,0.0,@yuriccastro,Yuri Castro,Clube Atlético Mineiro,7755.0,3366.0,482.0,198.0,1.0,False,,,@yuriccastro
"@ElenCAM @camara_sette @Atletico @rubensmenin @alexandrekalil 7C ta fazendo merda...mas ninguém  tem dúvidas que o Kalil abusou e endividou muito além do que devia.  Sem os Menin ninguém administra o Galo, constatação",2020-10-28 20:37:44,pt,,1.0,0.0,@ElenCAM,Rodrigo Furtado,,5875.0,1742.0,2644.0,375.0,0.0,False,,,@rodrigofurgalo
"@CrisCastroGalo @Atletico Cris, permita -me discordar. Sou eleitor do Kalil e fã dele como Presidente do clube. Mas existem coisas inaceitáveis. O questionamento foi realizado quanto a veracidade das informações. Bastava a assessoria do Kalil negar e falar que era mentira. Mas não o fizeram né?",2020-10-28 20:36:34,pt,,0.0,0.0,@CrisCastroGalo,Yuri Castro,Clube Atlético Mineiro,7755.0,3366.0,482.0,198.0,1.0,False,,,@yuriccastro
"@Anselmo30049627 @nikolas_dm 3 primeiros comentários de conservadores aqui e todos com medo de o Kalil ganhar a eleição.

Vcs tão dando muita asa pra pesquisa... Não deixem n°s que o sistema dá pautar a cabeça de vcs!",2020-10-28 20:36:26,pt,,0.0,0.0,@Anselmo30049627,Uner Augusto #28088 - BH,🇧🇷Candidato a Vereador em Belo Horizonte | MOVA Brasil: Movimento de Valores pelo Brasil https://t.co/pC5te2e0eq,793.0,4677.0,126.0,224.0,1.0,False,,,@UnerAugusto
"@wilson1989Galo @rodrigogenta @JuarezDuarteRe2 Kalil teve o momento presidente dele, agora deveria deixar o PR a lá está fazer o melhor para o clube, se Kalil quiser comandar de novo candidate- se, seja eleito e volte a comandar. Essas picuinhas só prejudica o clube.",2020-10-28 20:35:21,pt,,0.0,0.0,@wilson1989Galo,Vera Lucia,,8602.0,14891.0,284.0,216.0,0.0,False,,,@VeraLuc95383358
"HOJE enchem a boca pra falar do Flamengo, elenco, estrutura.. ONTEM em 2013 os times uma baba, lutando pra não cair, riam, passar pelo período 2013/2017 ngm quer agr hoje eh mto fácil arruma desculpa, Kalil alertou geral.. https://t.co/p76sokSxur",2020-10-28 20:35:01,pt,,0.0,0.0,,luisss,Raça amor e paixão,39405.0,3337.0,678.0,769.0,0.0,False,,,@luisbastosjrr
"N podemos ficar calados e de braços cruzados, e n vamos! Vi uma declaração do João Vitor Xavier em q ele fala q devemos ter ações conjuntas e tratar a situação de cada morador individualmente. Pq infelizmente, são pessoas invisíveis a maioria da população. #ForaKalil #ExposedBH",2020-10-28 20:34:56,pt,,6.0,2.0,@msique_,Mari CEC,"Mariana, 23, estudante de jornalismo, cruzeirense.",3992.0,6551.0,213.0,342.0,0.0,False,,,@msique_
"@_CaiooLiima @10MarcioBrito Parece que Kalil pagou viagem pra ele e família com dinheiro do Galo.
Mais de 600k a conta.",2020-10-28 20:33:32,pt,,0.0,0.0,@_CaiooLiima,Caio Saul,,405.0,8413.0,127.0,21.0,0.0,False,,,@saul_caio
"- Os Menin tão apoiando o JVX. 

Azar o deles, vão perder dinheiro e não voto por questão clubística, não misturo. 

- O Kalil tá avacalhando o Galo.
 
Ele tem poder limitado, prefeito não está acima da lei, mesmo que quisesse atrapalhar. 

Quero saber do clube, política 👌🏿",2020-10-28 20:33:12,pt,,40.0,2.0,,Sr. Omar,https://t.co/ayJYIcx3rS,11099.0,16928.0,3933.0,3979.0,3.0,False,,,@GiscardRichard
"@rodrigogenta Só bobo pra não ver que isso é um Teatrinho, para poder falar que o Kalil é imparcial, e que nunca usou do seu poder pra beneficiar o time do coração dele, bixo, cruzeirense que vota no kalixo é uma mula mesmo.",2020-10-28 20:31:08,pt,,0.0,0.0,@rodrigogenta,Fabio Silva,,464.0,2909.0,367.0,58.0,0.0,False,,,@Fabioryanchef
"@daniellabp10 Seu amigo 7C(rsrs) que começou, logo o Kalil vem com a metralhadora",2020-10-28 20:30:47,pt,,1.0,0.0,@daniellabp10,Cristi🅰️no G🅰️lo,"Administrador, Casado, Pai, torcedor do Galo e fā do bom e velho rock and roll. Aqui falo do GALO, U2 e preocupado com Meio Ambiente.",38379.0,38297.0,1233.0,1305.0,4.0,False,,,@galou2_franco
"@rodrigogenta @JuarezDuarteRe2 Tá na hora dos conselheiros terem, culhões e sanar essa rixa, quem perde é só o Atletico.

Kalil as vezes pensa que o Galo é dele, não aceita oposição, coronelismo babaca, ele não quer voltar mas tumultua o ambiente com o atual presidente.

Ops, Sette num era da turma do Kalil?",2020-10-28 20:30:22,pt,,2.0,0.0,@rodrigogenta,wilson Martins,"Sofrer com o Galo não é novidade!!!
Com o Galo até o fim!!!",2838.0,5488.0,308.0,125.0,0.0,False,,,@wilson1989Galo
@OtavioSilvaa Sdds do Cristiano Araújo... ele tinha uma aurea parecida com a do Kaysar e nunca falava essas besteiras que o Felipe tanto fala!,2020-10-28 20:30:05,pt,,2.0,0.0,@OtavioSilvaa,PriBiTôLoko$ 🐦🐷😎🥊🐰🍼☯️🙊🍺🦅🃏,".Emilly Araújo .Kaynopaussica .Villa Mix .Alan Possa .Lucas Viana .Pribúcas .Pyong Lee .Marbitôloko

fan account!",96777.0,287969.0,4996.0,1865.0,2.0,False,,,@ZoomGrant
@jvnmarques Estão desesperados pra tirar o Kalil,2020-10-28 20:29:43,pt,,5.0,0.0,@jvnmarques,André Caldeira-Brant,🔬📚🐔🍀,819.0,50932.0,537.0,227.0,1.0,False,,,@andrebrant90
@BobbyMotorcycle @rubensmenin @rafaelmeninsouz @GaloBmg @Atletico @alexandrekalil Então você não está com o MENIM  e está com o Kalil ?,2020-10-28 20:29:39,pt,,1.0,0.0,@BobbyMotorcycle,Ângelo Rurik Asimov,"ant-social
 cor: verde 
 Time: Atlético MG (Galo )
animal: cachorro 
 país : Portugal
ORG 🇷🇺+🇧🇷",1468.0,186.0,112.0,71.0,0.0,False,,,@angeloMMJat
@Biakicis Está Praga é daqui de BH juntar ele ê Kalil juntos não valem 50 centavos,2020-10-28 20:29:07,pt,,0.0,0.0,@Biakicis,Adevines De Souza Lima,sou Brasileiro patriota e Bolsonaro,24.0,434.0,57.0,5.0,0.0,False,,,@AdevinesDe
"hahahaha,  7câmara vs kalil https://t.co/4cZC5D1YHu",2020-10-28 20:27:01,pt,,0.0,0.0,,Jonathan Psicologicamente abalado CEC,"O cruzeirense não torce contra o vento, ele veste a camisa e enfrenta a tempestade . Uma observação não gostou? Dê Unfollow e não enche o saco!",112727.0,3377.0,2217.0,1390.0,8.0,False,,,@mfjhgds
"@nikolas_dm Cara, mas como é possível que o Kalil esteja liderando as pesquisas!? Ele destruiu BH, as pessoas não enxergam isso!?
#BrunoEngler28 
#NikolasBH",2020-10-28 20:26:55,pt,,0.0,1.0,@nikolas_dm,€|\/|3®️$🍩!\¡ 🇧🇷🇮🇱🇺🇲💊,,3004.0,4078.0,283.0,51.0,0.0,False,,,@S4m4r1t4N
será que o kalil vai lançar o programa narizinho bonitinho e vai me dar uma rinoplastia pelo sus ? meu nariz é todo defeituoso além de feio eu mereço prioridade,2020-10-28 20:26:14,pt,,1.0,0.0,,akgae da seraphine,"NB-gay 🏳️‍🌈 23 anos 🏳️‍🌈 Estudante de Psicologia. Futuro pesquisador.

♡ Pode me chamar por qualquer pronome ♡",10747.0,11457.0,346.0,153.0,0.0,False,,,@BHZ_48
@yang_reysz o seu vai chegar eu sei que vai,2020-10-28 20:24:49,pt,,0.0,0.0,@kalil_maia,E ❀✨,#Positions #BrightestBlue #Folklore #BLACKISKING #JAGUAR #InADream +18,207.0,5370.0,456.0,202.0,0.0,False,,,@kalil_maia
"@RodrigoRaynner Acho que o Kalil tomou no Kroll. Se for bom pro Galo, então fodas!",2020-10-28 20:24:47,pt,,1.0,0.0,@RodrigoRaynner,🔥⛧BaphoMatt ⛧🔥,,18426.0,36180.0,235.0,157.0,0.0,False,,,@MattiLioncourt
"Lei Áurea deve ter sido revogada hoje,só pode",2020-10-28 20:24:22,pt,BR,2.0,0.0,,Luane,"✨ Se te fecharem uma porta outra pra você eu abrirei,de preferência onde não tem parede,só pra mostrar que sou o Deus da tua vida, sou o Deus da sua história!⚖️",5851.0,4398.0,251.0,6205.0,1.0,False,,,@quaseumhomem
"Tristeza vem me consumindo isso me assusta, perdi todo brilho de uma pessoa feliz, minha áurea tá totalmente poluída",2020-10-28 20:23:55,pt,,0.0,0.0,,andrezin Du baraio,faço umas músicas triste,44.0,120.0,30.0,37.0,0.0,False,,,@dree_zz
essa treta 7c e kalil taí pra mostrar pro pessoal das análises sociais e políticas a não ignorarem o futebol,2020-10-28 20:23:03,pt,,5.0,1.0,,BOLSONARO É AS TROMBETA DO MEU CU 5️⃣0️⃣,debaixo da espuma eu vou zoando em alto astral,128328.0,46933.0,655.0,1587.0,12.0,False,,,@panwannabe
"Porque esse Kalil é um FDP, tem que ser escorraçado... https://t.co/n2CtcOuqSh",2020-10-28 20:22:24,pt,,0.0,0.0,,Jose Humberto,,46031.0,30264.0,1229.0,832.0,5.0,False,,,@astavesg
"@lalobackjung @rodrigorandel Por experiência própria, aposente!! Aproveite o seu tempo de Áurea.",2020-10-28 20:20:42,pt,,0.0,0.0,@lalobackjung,irving muller,,84.0,655.0,149.0,23.0,1.0,False,,,@IrvingMullerRod
"Kalil ganhou direito de reaposta!
@joaovitorxavier MENTE descaradamente na campanha, na TV, na Rádio, porque acham que o que fala agora é verdade?
NÃO AJUDOU ANTES, VAI AJUDAR AGORA???

#BrunoEngler28 Prefeito BH #B28

https://t.co/jDh2Tbma4p",2020-10-28 20:20:21,pt,,0.0,0.0,,Marco Camelo,"Profissional de TI, Pai, marido, neto, sobrinho, primo e amigo... estamos ai junto para misturar.",14969.0,4335.0,549.0,187.0,2.0,False,,,@HotCamelo
"@rodrigo_roalex @joaovitorxavier @alexandrekalil @radioitatiaia Ele não ta errado de apontar os erros do kalil não, as pessoas precisam abrir os olhos pra não reeleger esse ditador",2020-10-28 20:20:08,pt,,0.0,0.0,@rodrigo_roalex,Igor Gladston,🌍 MG - BH,116.0,47.0,97.0,19.0,0.0,False,,,@Igorggp1
"Aliados de Sette Câmara, patrocinadores do Atlético doam valor milionário a rivais de Kalil na eleição em BH - Superesportes https://t.co/S3E4kAL2Zw",2020-10-28 20:20:03,pt,,0.0,0.0,,DIREITA SUL,"MOVIMENTO CONSERVADOR , DEUS ,PÁTRIA , FAMÍLIA",6907.0,0.0,342.0,323.0,0.0,False,,,@sul_direita
Em Bh Kalil ganha?,2020-10-28 20:19:28,pt,,3.0,0.0,,D🅰️ni,estudante de PP e apx pelo 🐔,9585.0,17149.0,1309.0,1568.0,1.0,False,,,@euolidani
"@XavierMedeirosA @joaovitorxavier @alexandrekalil Não é legal mesmo ficar só falando disso, más o cara fez tanta merda, e não fez nem o mínimo por nós, precisa ser apontado isso. Muitas pessoas não acompanham a política e não sabe das farsas do Kalil, através dessa campanha do JVX essas pessoas podem abrir os olhos",2020-10-28 20:17:31,pt,,0.0,0.0,@XavierMedeirosA,Igor Gladston,🌍 MG - BH,116.0,47.0,97.0,19.0,0.0,False,,,@Igorggp1
"Entramos em contato com todos os outros envolvidos na história. Tá tudo aqui neste link:
https://t.co/ZSq1MOTDJR",2020-10-28 20:16:32,pt,,8.0,1.0,@jvnmarques,João Vítor Marques,Jornalista. Cubro o @atletico no @SuperesportesMG e no @em_com.,1016.0,2336.0,386.0,2051.0,12.0,True,,,@jvnmarques
