Content,Date,Language,Location,Number of Likes,Number of Retweets,In Reply To,Author Name,Author Description,Author Statuses Count,Author Favourites Count,Author Friends Count,Author Followers Count,Author Listed Count,Author Verified,Longitude,Latitude,Author
string,time,discrete,discrete,continuous,continuous,discrete,discrete,string,continuous,continuous,continuous,continuous,continuous,discrete,continuous,continuous,discrete
meta title=True,meta,meta,meta,meta,meta,meta,meta,meta,meta,meta,meta,meta,meta,meta,meta,meta,meta
@Andress80387061 Kakakaakakaka pensando demais em mim né não?,2020-11-01 17:30:12,pt,,0.0,0.0,@Andress80387061,Walisson👑,Deus é Deus🙏🏼❤️,308.0,589.0,38.0,22.0,0.0,False,,,@kalil_walisson
"Bolsonarismo nas eleições municipais:

POA: Gustavo Paim (Progressistas) - 2%
SP: Russomano (REPUBLICANOS) - 20%
RJ: Crivella (REPUBLICANOS) - 14%
BH: Bruno Engler (PRTB) - 3%
SALVADOR: Cezar Leite (PRTB) - 2%

O Bolsonarismo está acabando.

Vamos torcer pro PT não salvá-lo.",2020-11-01 17:26:23,pt,,2.0,0.0,,Jota,"Morra rico ou fique tentando!

Discente em Políticas Públicas, filho de oxalá. Ambientalista em formação, e liberal até o caixão.",55156.0,12817.0,1296.0,1524.0,2.0,False,,,@sigaonegro
@pilotodefuga36 @alexandrekalil Chutei o saco do Kalil e acabei quebrando os dentes do @pilotodefuga36,2020-11-01 17:19:55,pt,,0.0,0.0,@pilotodefuga36,Zidrum08,"If you got here, you are lost .",2978.0,4298.0,113.0,290.0,0.0,False,,,@zidrum08
Pode começar a beber agora?,2020-11-01 17:19:47,pt,,0.0,0.0,,Luísa,Nem tento resumir,3462.0,2746.0,128.0,141.0,0.0,False,,,@Luh_Aurea_
"Botafogo 2 a 0 hoje,cuida",2020-11-01 17:19:18,pt,,0.0,0.0,,Fã de João Victor Schimith Righi,"Botafoguense y Laziale, as vezes me meto no Hertha.

@BeloScouts31 , @AnalisesMj y @_taticalizando

kalilmacedo77@gmail.com",3441.0,16623.0,127.0,169.0,1.0,False,,,@kalil_macedo02
"@ricardodebrito1 @otempo Kalil não dá, vou de JVX pq é o que tem mais chance contra ele!",2020-11-01 17:19:00,pt,,0.0,0.0,@ricardodebrito1,Por uma BH melhor,,209.0,80.0,40.0,18.0,0.0,False,,,@uma_bh
"Vey minha família é a melhor, sem mais",2020-11-01 17:18:40,pt,,0.0,0.0,,Luísa,Nem tento resumir,3462.0,2746.0,128.0,141.0,0.0,False,,,@Luh_Aurea_
"O candidato a prefeito de Belo Horizonte, Fabiano Cazeca (Pros), diagnosticado com Covid-19 na última sexta-feira (30), foi internado novamente em um hospital da capital. A informação foi confirmada pela assessoria do candidato que não deu detalhes sobre o estado de saúde dele. https://t.co/WsUNsA1ta1",2020-11-01 17:16:49,pt,,0.0,0.0,,TV Band Minas,Twitter oficial da TV Band Minas,10824.0,144.0,40.0,72873.0,88.0,False,,,@TVBandMinas
"@KkkAnoni A Igreja sempre foi contra a escravidão, e quando a princesa Isabel assinou a Lei Áurea recebeu do Papa a Rosa de Ouro, a maior honraria do Vaticano.",2020-11-01 17:16:11,pt,,0.0,0.0,@IuriGCrespim,Iuri 🇻🇦,"Ipsa Conteret (Gn 3, 15)",2534.0,3184.0,184.0,197.0,0.0,False,,,@IuriGCrespim
"minha madrinha Áurea “ah pelo menos a gente sabe que seu útero tem uma contração forte” 

pra que que eu quero isso inferno, não vou ter filho, só queria sangrar em paz",2020-11-01 17:14:28,pt,,0.0,0.0,,priki ⁷ ⟭⟬ ⟬⟭,they can all get fucked just stay true to you // biotec - ufg,61402.0,158467.0,829.0,785.0,2.0,False,,,@prikif
"Após ser diagnosticado com a Covid-19 na sexta-feira, e passar o sábado isolado em casa, o candidato do PROS à Prefeitura de BH, Fabiano Cazeca, é internado em hospital de BH. A assessoria de Cazeca não deu detalhes do estado de saúde dele.",2020-11-01 17:11:00,pt,,4.0,0.0,,Rádio BandNews FM BH,"Rádio BandNews FM 89,5 - Belo Horizonte. Fb: Rádio BandNews Belo Horizonte // Clique e ouça: https://t.co/Sr0mZARXv6. WhatsApp: (31) 99213-8343",44444.0,534.0,129.0,116732.0,282.0,True,,,@RadioBandNewsBH
"@DanielAmaralCEC Sem comentário...

Só o fato de Kalil ter sonegado o FGTS dos funciovários das empresas falidas deles já basta https://t.co/6Jew5QOASV",2020-11-01 17:10:58,pt,,1.0,0.0,@DanielAmaralCEC,Márcio Moreira,"@Cruzeiro INZOÁVEL
#RaposaSegueRaposaSDV                     
IMPOSSÍVEL MUDAR COM OS MESMOS: MESMOS PARADIGMAS E ERROS
Membro da American Society for Quality",26150.0,62427.0,5321.0,4893.0,2.0,False,,,@ElZorroRjo
@circoedela @capriichete Que mentira cabulosa,2020-11-01 17:05:51,pt,,0.0,0.0,@circoedela,Aurea Cristina Brandao Leal,SEJA VOCÊ A SUA PAZ🍀,125.0,93.0,137.0,9.0,0.0,False,,,@aurea_b4
Mudar os rumos de BH requer mudar os rumos da política de Kalixo. Votar em Bruno Engler 28 é endireitar a nossa Capital. https://t.co/uaQaDDq7AD,2020-11-01 17:04:28,pt,,1.0,1.0,,Silvana Toffalini,,55431.0,1231.0,101.0,126.0,0.0,False,,,@SilvanaToffali1
"Fabiano Cazeca, candidato à Prefeitura de BH, volta a hospital por causa da covid-19: https://t.co/2QTVhOGXmX https://t.co/zgK1WIPH7Q",2020-11-01 17:03:41,pt,,10.0,1.0,,Rádio Itatiaia,"A Rádio de Minas. Tudo sobre o futebol mineiro, política, economia e informações de todo o Estado. A Itatiaia dá notícia de tudo.",105080.0,2967.0,87.0,1092368.0,947.0,True,,,@radioitatiaia
@Rbritto157 Ooown 😍😚 e pq me estressou,2020-11-01 17:01:48,pt,,0.0,0.0,@Rbritto157,Nanda 🌻,fiz essa merda de novo,3788.0,3986.0,121.0,102.0,0.0,False,,,@nanda_kalil
"@taoquei1 Ei Bárbara! O povo de Belo Horizonte também precisam ficarem espertos, o Kalil, se reeleito vai acabar trancando tudo novamente e vai acabar falindo o resto das empresas que sobraram.",2020-11-01 16:57:57,pt,,0.0,0.0,@taoquei1,Maristela Santana Couto,"Gosto de estar informada,
 principalmente na política, detesto hipocrisia e falta de respeito.",19866.0,19943.0,757.0,526.0,0.0,False,,,@CoutoMaristela
@PaolaLaredo João Vítor Xavier (pode vir bots),2020-11-01 16:57:33,pt,,2.0,0.0,@PaolaLaredo,,Agente do caos.,86267.0,15396.0,219.0,9824.0,26.0,False,,,@baudocectt
"@kalil_sv anual agora, quero nem saber",2020-11-01 16:56:39,pt,,1.0,0.0,@kalil_sv,vulgo coração de gelo.,"ZaTinho o aposentado do Rift pq o lol é uma merda completa e não merece mais meu esforço pra jogar sério. 
Sucumba.
Morra Bolsonaro.",3818.0,17800.0,318.0,144.0,0.0,False,,,@igorrcabral
@RaphaelVitor_ Desculpa mas sou cadelinha do kalil ✊🏻😔,2020-11-01 16:56:17,pt,,0.0,0.0,@RaphaelVitor_,🅱️oiolinha,"só bebo em duas ocasiões, quando é meu aniversário e quando não é",13618.0,7369.0,1317.0,599.0,1.0,False,,,@soueuathaay
"@soueuathaay Mano betim tem o medioli, BH tem o kalil e Minas Gerais tem o zema, fica difícil escolher o mais cadelinha do governo",2020-11-01 16:55:35,pt,,0.0,0.0,@soueuathaay,O cara de óculos 🤓,"Money que é good nóis num have
se nóis hevasse Nóis num tava aqui playando,
mas nóis precisa de worká",19715.0,5585.0,834.0,354.0,1.0,False,,,@RaphaelVitor_
"@bananasatomicas Mlk COMO 
Tu e Kalil tão ligados pela desgraça",2020-11-01 16:54:50,pt,,0.0,0.0,@bananasatomicas,jonias,"não me subestimem pelas besteira que falo aqui, eu falo umas coisas interessantes e bem pensadas as vezes",16114.0,37945.0,810.0,235.0,0.0,False,,,@joszln
"São Paulo - Bruno Covas (PSDB) (R) - 30 ⬆
Belo Horizonte - Alexandre Kalil (PSD) (R) - 73 ✅
Vitória - Gandini (Cidadania) - 27

SUL 

Curitiba - Rafael Greca (DEM) (R) - 57 ✅
Florianópolis - Gean Loureiro (DEM) (R) - 55 ✅
Porto Alegre - Manuela D'Ávila (PCdoB) - 34 ⬆",2020-11-01 16:54:46,pt,,0.0,0.0,@ocoringadobem,ᴏ ᴄᴏʀɪɴɢᴀ ᴅᴏ ʙᴇᴍ™,o vilão paladino da lei e da ordem,46487.0,99268.0,940.0,2393.0,6.0,False,,,@ocoringadobem
@kalil_sv quero denovo essa porra,2020-11-01 16:54:32,pt,,1.0,0.0,@kalil_sv,Viniboy - Catarse do Homem no Teto na bio,"este perfil não aceita novas amizades
vá embora


Link campanha do catarse O Homem no Teto : https://t.co/oxfIZMoAxw",26491.0,26872.0,483.0,314.0,0.0,False,,,@oviniboy
A pessoa pode ser a mais foda do mundo mas eu não consigo me relacionar com ela se minha áurea não se conectar com a dela,2020-11-01 16:54:10,pt,,0.0,0.0,,HERDEIRO DO PECADO AMANTE DAS BRUXA ( 333 ),"》Å . Ķ . Å  __ Ķ ' . ¥ ' . Ů ' . Ł ' . Ł '《

  ° MÖŘFIŇÄ.ŘËČ °
¿ VĐĂ ¿
ŇVČ",3185.0,2318.0,167.0,82.0,0.0,False,,,@Kyull6
Muito bom! https://t.co/NUuYZIYs3b,2020-11-01 16:51:08,pt,,1.0,0.0,,Fã de João Victor Schimith Righi,"Botafoguense y Laziale, as vezes me meto no Hertha.

@BeloScouts31 , @AnalisesMj y @_taticalizando

kalilmacedo77@gmail.com",3441.0,16623.0,127.0,169.0,1.0,False,,,@kalil_macedo02
Vai dar Bruno Engler 28  em Belo Horizonte!   O POVO  não aceita mais o prefeito  tranca tudo. https://t.co/RpmJQAfLVi,2020-11-01 16:50:00,pt,,16.0,6.0,,luiz,"Sou democrata republicano, detesto comunismo, não acredito no PT e sou a favor do estado mínimo.  TEM QUE PRIVATIZAR TUDO.",13218.0,42650.0,5492.0,5370.0,0.0,False,,,@luizluizaomg
Eleições em BH: Fabiano Cazeca apresenta piora e volta ao hospital após Covid-19 https://t.co/257VzywiiR https://t.co/cEVTpTyEi8,2020-11-01 16:48:31,pt,,1.0,0.0,,O Tempo,"Perfil oficial do jornal O Tempo, de Belo Horizonte, Minas Gerais.",359924.0,2043.0,63.0,353757.0,900.0,True,,,@otempo
"===&gt; VAMOS VIRAR EM BH &lt;===
Não acredite nas pesquisas, BRUNO ENGLER 28, é  a melhor opção para Belo Horizonte. https://t.co/9Qifpsdk8D",2020-11-01 16:46:19,pt,,1.0,1.0,,luiz,"Sou democrata republicano, detesto comunismo, não acredito no PT e sou a favor do estado mínimo.  TEM QUE PRIVATIZAR TUDO.",13218.0,42650.0,5492.0,5370.0,0.0,False,,,@luizluizaomg
"@aureacarolinax @deboraa1921 Eu queria entender oq o Kalil fez em BH pra ter quase 70% das intenções de voto. Força, Áurea",2020-11-01 16:43:21,pt,,1.0,0.0,@aureacarolinax,Bruno Goiano,,242.0,95.0,214.0,17.0,0.0,False,,,@BrunoGoiano1
"===&gt; O MELHOR &lt;===
Para Belo Horizonte
BRUNO ENGLER 28
Ele está com o presidente BOLSONARO. https://t.co/fplGrNV8mY",2020-11-01 16:42:37,pt,,2.0,1.0,,luiz,"Sou democrata republicano, detesto comunismo, não acredito no PT e sou a favor do estado mínimo.  TEM QUE PRIVATIZAR TUDO.",13218.0,42650.0,5492.0,5370.0,0.0,False,,,@luizluizaomg
tristíssime que só fui descobrir a página da bethânia verde 5 anos depois da época áurea de conteúdo,2020-11-01 16:40:48,pt,,0.0,0.0,,bufunfa na conta da michelle,a uva passa no arroz da vida,28524.0,2957.0,589.0,459.0,1.0,False,,,@amanciowigle
"Não vou votar pra vereador nenhum 
Agora pra prefeito Kalil tem meu voto 💪",2020-11-01 16:40:24,pt,,0.0,0.0,,Vitória Emanuelle,Jesus me completa por inteira,1130.0,858.0,111.0,59.0,0.0,False,,,@VitriaE73714893
Como assim o beom estava produzindo música com os moas e eu tava dormindo enquanto isso???? https://t.co/QmaqKRTmje,2020-11-01 16:40:20,pt,,2.0,0.0,,Aurea,"bts & txt | universitária | lendo HP | sou legal, podem interagir comigo ^^",6808.0,23935.0,1717.0,795.0,0.0,False,,,@aurea_hjk
"Vamos resgatar nossa querida BH. Fora Kalil e esquerdalha nunca mais. Bruno Engler 28 será um excelente prefeito para BH e vai reconstruir tudo que o irresponsável atual prefeito fez. Mudamos o Brasil,agora com coragem vamos mudar BH. https://t.co/YPqjrnrfpF",2020-11-01 16:39:24,pt,,0.0,1.0,,Silvana Toffalini,,55431.0,1231.0,101.0,126.0,0.0,False,,,@SilvanaToffali1
"@MarleneFFL A falta de opção nos coloca em situação difícil né? Manuela, Covas, Kalil, e por aí vai...",2020-11-01 16:39:08,pt,,3.0,0.0,@MarleneFFL,🇧🇷Ronie🇺🇸,"Brasileiro, Patriota, Mineiro apaixonado por MG e Sul-Mato-Grossense de coração. Momentaneamente exilado nos EUA, pra não perder a conta.",2595.0,2738.0,633.0,563.0,0.0,False,,,@7ronins4
Tô apaixonada https://t.co/rw3zsRNVi8,2020-11-01 16:36:29,pt,,2.0,0.0,,Aurea,"bts & txt | universitária | lendo HP | sou legal, podem interagir comigo ^^",6808.0,23935.0,1717.0,795.0,0.0,False,,,@aurea_hjk
pensando aqui q o primeiro funk putaria q eu ouvi na vida foi dom dom dom do Pedrinho e a Áurea de 12 anos ficou mt chocada ouvindo klkklkk,2020-11-01 16:35:06,pt,,2.0,0.0,,Aurinha,"Coragens absurdas e medos bobos


















Written by Shonda Rhimes",20426.0,7851.0,423.0,765.0,0.0,False,,,@quemtemcutemedo
@davsjk @Xiumallowsy Eu de você,2020-11-01 16:34:58,pt,,0.0,0.0,@davsjk,Aurea,"bts & txt | universitária | lendo HP | sou legal, podem interagir comigo ^^",6808.0,23935.0,1717.0,795.0,0.0,False,,,@aurea_hjk
Queria ser o vivi https://t.co/MhLsSzMaru,2020-11-01 16:34:28,pt,,2.0,0.0,,Aurea,"bts & txt | universitária | lendo HP | sou legal, podem interagir comigo ^^",6808.0,23935.0,1717.0,795.0,0.0,False,,,@aurea_hjk
"o josé e a áurea na sabor
 https://t.co/UfYoflX63G",2020-11-01 16:32:11,pt,,4.0,0.0,,jim halpert,today i offer you nothing. tomorrow? who knows,53693.0,48735.0,798.0,684.0,4.0,False,,,@mvluzonn
@IsabeleAltoe aaa bgdd,2020-11-01 16:32:07,pt,,0.0,0.0,@IsabeleAltoe,aurea,vai arrastar o c* na brita sô,4189.0,7642.0,336.0,375.0,0.0,False,,,@aurea__a
"Bruno Engler 28, é o candidato apoiado por BOLSONARO, para a prefeitura de Belo Horizonte.

BASTA DO KALIL! https://t.co/eMWkBNi4tx",2020-11-01 16:30:21,pt,,7.0,0.0,,luiz,"Sou democrata republicano, detesto comunismo, não acredito no PT e sou a favor do estado mínimo.  TEM QUE PRIVATIZAR TUDO.",13218.0,42650.0,5492.0,5370.0,0.0,False,,,@luizluizaomg
"Decisão de Kalil sobre suspensão de alvarás das escolas de BH é DITADURA do COVIDISMO. 
Mineiros vão acetar isso? 
 https://t.co/8nZz2QSQjf",2020-11-01 16:27:35,pt,,1.0,0.0,,Nic 🇧🇷Torres,"Não atirai pérolas aos porcos, para que eles não as pisem com os pés. (Jesus Cristo)",54946.0,68274.0,529.0,7693.0,9.0,False,,,@nictorres
Áurea é uma das cantoras q devia ter mais reconhecimento internacionalmente,2020-11-01 16:25:18,pt,,3.0,2.0,,𝔇𝔢́𝔟𝔬𝔯𝔞 #DontKnow,@fcporto💙 @postmalone @joeybadass @juiceworlddd @jcoleNC🖤 @archangelafonso love acc,48059.0,106131.0,755.0,5014.0,4.0,False,,,@ohslaybae
"Não vote no Kalil, vote na @aureacarolinax   😊",2020-11-01 16:20:51,pt,,25.0,1.0,,Débora,"Sou um amor de pessoa.
Tô aqui só pelo @cruzeiro",2689.0,2683.0,896.0,831.0,0.0,False,,,@deboraa1921
"DIGA  NÃO  AO KALIL
Bruno Engler é a melhor opção.
Belo Horizonte merece mais atenção.

https://t.co/m3KjrWAijL",2020-11-01 16:19:29,pt,,7.0,5.0,,luiz,"Sou democrata republicano, detesto comunismo, não acredito no PT e sou a favor do estado mínimo.  TEM QUE PRIVATIZAR TUDO.",13218.0,42650.0,5492.0,5370.0,0.0,False,,,@luizluizaomg
Kalil ditador.Todos temos a obrigação de informar os povo de BH sobre a ação pérfida deste ditador! https://t.co/CvnJyvJmiE,2020-11-01 16:18:46,pt,,6.0,2.0,,gbrittovieira@gmail.com,"""Minha preocupação sempre foi salvar vidas,tanto as que perdemos pela pandemia quanto aquelas que serão atingidas pelo desemprego,violência e fome""(PRBolsonaro)",309044.0,186307.0,18374.0,20631.0,45.0,False,,,@Gisaieira
"Em visita ao bairro Caetano Furquim, região Leste de Belo Horizonte, vimos um exemplo claro de como os problemas de mobilidade urbana e o descado da prefeitura com bairros mais afastados do Centro de BH, podem afetar toda uma comunidade. #BH #Luisa45 https://t.co/yZiPyishca",2020-11-01 16:15:30,pt,,3.0,0.0,,Luísa Barreto,"Candidata a prefeita de Belo Horizonte. Mulher, mãe, gestora pública, professora e apaixonada por BH. https://t.co/DjA4lS4HbO",217.0,532.0,253.0,352.0,16.0,False,,,@BARRETO_LUISA
"Mano a campanha do Wadson Ribeiro me irrita muito!
N por ser do PCdoB ou de esquerda, isso eu caguei tanto que admiro candidatas como a Áurea.

O fato dele ter usado TODO o tempo de campanha dele até agora só p falar que é contra o Bolsonaro eu achei ridículo.
N constrói nada tp.",2020-11-01 16:15:03,pt,,0.0,0.0,,Luiz Marques,"Estudante de Administração Pública, Atleticano, entusiasta da NFL e de comentar assuntos de qualidade questionável",7940.0,43025.0,797.0,495.0,0.0,False,,,@LuizMarks21
@otempo Vão sim. Vão votar no Kalil.,2020-11-01 16:14:10,pt,,0.0,0.0,@otempo,rainha do nilo,"me stalkeando de novo, yag?",4884.0,2364.0,198.0,53.0,0.0,False,,,@ophcampos
"Vc empresário que não faliu e vc trabalhador q não perdeu o seu emprego, NÃO VOTE NO KALIXO.

Se reeleito ele irá fechar novamente BH.

Vote em quem é a favor do povo, da educação e de valores morais. Kalil nunca mais!!!

https://t.co/NwPutWXlJH",2020-11-01 16:12:10,pt,,7.0,2.0,,jldafonseca,"Em 2020 vamos eleger político com escolaridade, cultura, conservador de direita, honesto e alinhado com Jair Bolsonaro, ou seja, a favor do Brasil.",2434.0,1390.0,12133.0,12319.0,2.0,False,,,@jldafonseca
"Eleições de BH.
Comerciante de memória, jamais votará em Kalil, seu radicalismo quebrou Belo Horizonte sem prometer, administrador público precisa ter visão dinâmica, seu radicalismo tirou muitos comerciantes de suas atividades econômica.",2020-11-01 16:09:08,pt,BR,1.0,0.0,,ARMANDO  LUCIO,,383.0,2358.0,75.0,15.0,0.0,False,,,@montila3M
"tode stan emana uma áurea do utt delu, tipo se você é tae utted vc tem uma áurea como a dele

me pergunto se eu tenho uma áurea parecida com a do Yoongi mas acho que não",2020-11-01 16:08:13,pt,,0.0,0.0,,Kliss ☃️,t̲w̲i̲c̲e̲ . вαngtαn . вlαck p̲i̲n̲k̲ .  ɪᴜ . lσo̲n̲a̲,16763.0,54678.0,963.0,569.0,6.0,False,,,@jilovelyz
"Vote Bruno ENGLER para Prefeito!
SALVE BH!!! https://t.co/sAX7vhqY4s",2020-11-01 16:07:49,pt,,0.0,0.0,,Eilema,"💯% Bolsonaro! Anti esquerda! Fora comunismo!
 Brasil acima de tudo. Deus acima de todos 
Quem não concorda, vaza!",62156.0,71909.0,1833.0,1944.0,0.0,False,,,@Eilema71031965
"A Médica Raissa Soares que ficou famosa pelo tratamento precoce da covid 19 em Porto Seguro, revela que o Prefeito de BH, Alexandre Kalil ( PSD ) e o secretário de Saúde e todos da comissão municipal são avesso ao protocolo e ao tratamento precoce que poderia preservar vidas. https://t.co/fTk4gxsE7D",2020-11-01 16:07:17,pt,,1.0,0.0,,jc_explore77,,172.0,301.0,131.0,15.0,0.0,False,,,@jc_explore77
@kennyapontesm Sua áurea é ótimo! Kkk,2020-11-01 16:04:38,pt,,1.0,0.0,@kennyapontesm,Elza Lopes,,4932.0,27497.0,392.0,212.0,0.0,False,,,@Elzalop46389047
"Bruno Engler para prefeito de BH.
#B28 
#ForaKalil
#ForaDoria 
#BolsonaroAte2026 https://t.co/8cHUJGl2bn",2020-11-01 16:03:42,pt,,1.0,1.0,,Daniel F Gonçalves,"Casado, pai de dois filhos e Cristão acima de tudo. Se Deus está conosco, não há o que temer.",560.0,8342.0,165.0,26.0,0.0,False,,,@DanielFGonalve1
@kalil_andryll quero minha pizza,2020-11-01 16:01:42,pt,,0.0,0.0,@kalil_andryll,Gabriela Estephanie,roi né,2439.0,4495.0,79.0,405.0,2.0,False,,,@bihhestephanie
"jimin reizinho do kpop pelo 2° ano, a áurea dele conquista a todos

#JiminKingOfKPOP https://t.co/CTv2faSTUD",2020-11-01 16:01:11,pt,,8.0,2.0,,biah⁷✦ 𝑩𝑬 epiphany🎃,⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀𝗃𝖾𝗈𝗇 · 𝟵𝟳𖥻,58220.0,51497.0,12988.0,15794.0,64.0,False,,,@jungguphoria
"@Ningu3m007 @PhilipiiLuiz @_caliman @Sacra1970 @SBalieiroh @AltomareValeria @g1 Vc tá contestando um livro de história, espertão, as informações q citei são dos livros.
Mas pra vc, princesa Isabel não assinou lei áurea, quem deve ser homenageada e a Dilma e a Marina Silva.
Vc é uma piada!",2020-11-01 15:59:37,pt,,0.0,0.0,@Ningu3m007,Jiuliano,,4098.0,1457.0,98.0,4.0,0.0,False,,,@Jiuliano9
aprender francês é a minha nova meta,2020-11-01 15:58:28,pt,,3.0,0.0,,aurea,vai arrastar o c* na brita sô,4189.0,7642.0,336.0,375.0,0.0,False,,,@aurea__a
"Quem gostou da fotografia que publiquei de nossa acácia florindo... 
precisa ver a acácia da Áurea, numa esquina próxima! https://t.co/uPxEKuwly2",2020-11-01 15:58:19,pt,,0.0,0.0,,Ricky Goodwin,,33202.0,504.0,853.0,2013.0,43.0,False,,,@rickyshake
@AleDaGaloucura Tem como enviar o link do Kalil que vc colocou em seu perfil?,2020-11-01 15:58:11,pt,,1.0,0.0,@AleDaGaloucura,Fernando Silva,"Casado, Pai de Família, Atléticano, Roqueiro!",22351.0,2507.0,1501.0,1425.0,3.0,False,,,@fer_silva1908
@VEJA FECHADOS COM KALIL ATE O FIM,2020-11-01 15:55:37,pt,,1.0,0.0,@VEJA,UENER CARDOSO 🦅🍺🍼,@atletico @lucasviana @felipeprior @justinbieber @biel,2616.0,7957.0,2791.0,500.0,0.0,False,,,@faveladinhobh
@jnascim Em BH quem elege o estrupício do Kalil são os atleticanos que ainda acreditam em populistas.,2020-11-01 15:53:43,pt,,0.0,0.0,@jnascim,Beatriz,"Anti-PT, anti-vermelho, anti-vagabundo, anti-demagogo e anti-corrupto. Reforma política urgente. #10MCC #LavaJato #PLS280NÃO",11685.0,15922.0,640.0,300.0,1.0,False,,,@portobeatriz777
@laurapimenteloc isso vc é perfeita precisa chorar não,2020-11-01 15:50:55,pt,,0.0,0.0,@laurapimenteloc,aurea,vai arrastar o c* na brita sô,4189.0,7642.0,336.0,375.0,0.0,False,,,@aurea__a
@BrunoEnglerDM @pricca07 BH façam a sua parte aí que nós em SP faremos a nossa. Vote em @BrunoEnglerDM aí. Nós tiraremos @brunocovas aqui e vcs tirem o Kalil aí. Direita unida por um Brasil melhor 👊🏽👊🏽👊🏽👊🏽,2020-11-01 15:50:40,pt,,1.0,0.0,@BrunoEnglerDM,Ronaldo Moura,"O Melhor Jogador de Mário Kart.
DM a vontade",18665.0,98632.0,1456.0,427.0,1.0,False,,,@Ronaldomoura_
@aurea__a parei então,2020-11-01 15:50:34,pt,,1.0,0.0,@aurea__a,𝖑𝖆𝖚𝖗𝖊𝖙𝖊,penso logo tweeto,3377.0,7046.0,426.0,670.0,0.0,False,,,@laurapimenteloc
"🏛""Fazendo Amigos e inimigos"".⚜Alexandre Kalil.",2020-11-01 15:47:25,pt,,0.0,0.0,,Elayne Tiago,"🙋‍♀️🇧🇷💕Por Conta, possuidora de um 💝Egípcio/Árabe que 👣 no Líbano 🤩👫Tangueiro 🇦🇷 e Apreciadora de 🐎 sempre com passos🐅 Voando como 🦅",14.0,3.0,117.0,2.0,0.0,False,,,@ElayneTiago
"E outra, se vc busca se informar minimamente, saberia que o Sampaoli ja pensa para o time no proximo ano e tem nomes DEFINIDOS para a posição. Parem de caçar pelo em ovo, o Kalil tinha razão: torcida chata da porra!",2020-11-01 15:47:12,pt,,0.0,0.0,@alvinegroCAM13,🅰️lvinegro13,"Torcedor do Clube Atlético Mineiro. Trarei informações (com as fontes), opiniões e debates #AtleticanoSegueAtleticano. Eu te amo @Atletico",744.0,201.0,183.0,103.0,0.0,False,,,@alvinegroCAM13
@HaddadDebochado Kalil em 2022 é a esperança de minas,2020-11-01 15:46:23,pt,,0.0,0.0,@HaddadDebochado,Nenny 🏳️‍🌈,Estou aqui pq tt é mais barato q terapia.,341.0,1711.0,95.0,39.0,0.0,False,,,@Nenycsm1
O pior é que vai ter um monte de idiotas votando no Kalil. https://t.co/nRGmxinvVE,2020-11-01 15:46:09,pt,BR,2.0,0.0,,junior Caetano 🇧🇷 🇺🇸 🇮🇱,"Sou um cara cheio de defeitos porém fiel as minhas convicções. Tenho como paixão o Clube Atlético Mineiro, o Galo das Alterosas.",27869.0,12011.0,423.0,396.0,0.0,False,,,@jmcaetano10
"(Antes falei que candidato bom, da esquerda, é só o Nilmário Miranda, o Wadson Ribeiro e a Áurea Carolina... mas que no momento na nossa conjuntura aqui, atual, a melhor representante das aspirações da nossa ``juventude popular´´ no presente momento político é a Áurea Carolina.)",2020-11-01 15:45:15,pt,,0.0,0.0,@bizzottoramos,José,"Professor de História, estudante de tudo, comunista por natureza.
``O mutualismo das nossas contradições foi pego em flagrante delito.´´",5939.0,14092.0,1219.0,598.0,0.0,False,,,@bizzottoramos
@tododiaviceciro já teve kalil e duda salabert?,2020-11-01 15:42:21,pt,,4.0,0.0,@tododiaviceciro,𝗦𝗮𝗺𝘂𝗲𝗹𝘀𝗼𝗻 𝗫𝗮𝘃𝗶𝗲𝗿 🏘️🌹✊🏿🏴🇵🇸,"🏠 Presidente do Movimento Comunitário Trabalhista do Ceará(MCT-CE), Vice-presidente nacional do MCT.
🌹 Trabalhista Negro - PDT -
⭐Assessor Parlamentar.",16823.0,29594.0,4686.0,4593.0,28.0,False,,,@SamuelsonXavie1
@omatheus77 @leandrogisa Coitada é a populaçao na mao do kalil.,2020-11-01 15:37:49,pt,,0.0,0.0,@omatheus77,eu memo,"Galo até morrer!
pai, filho, marido, irmão, atléticano, destro, caipira.",8722.0,18445.0,240.0,348.0,0.0,False,,,@rafael13nog
"Queria ver uma matéria de como andam os candidatos 'apoiados' pelo presidente nas eleições municipais. Aqui, os que tem o apoio dele tão perdendo até pra Áurea.",2020-11-01 15:36:10,pt,,0.0,0.0,,EduSarsur (de 🏡) 159.477 vidas 🖤 🇸🇾,"Aqui só tem coisas aleatórias! Ah, falo de futebol também! @Atletico e @Palmeiras são minhas paixões! Ajudo no @metrodebh 🌈Estudante de ADS #dev",433358.0,17171.0,1148.0,1183.0,44.0,False,,,@edusarsur
"Fonte: O culto aos santos na Idade Média: Legenda Áurea como fonte, de Nathália de Freitas. 

#idademedia #historia #diadetodosossantos #clio #filhosdeclio #fatoshistóricos #medieval",2020-11-01 15:33:59,pt,BR,0.0,0.0,@cibellesoares__,Belle,"• Acadêmica de História 6/8, 20 anos, bicolor, apaixonada por animais, paraense, feminista, antibolsominion e criadora do instagram @filhosdeclio_ / Conta nova.",42076.0,15221.0,337.0,511.0,0.0,False,,,@cibellesoares__
